Fra,Til,KWH 60 Forbruk
21.04.2020 18:00,21.04.2020 19:00,"1,54"
21.04.2020 19:00,21.04.2020 20:00,"1,044"
21.04.2020 20:00,21.04.2020 21:00,"0,915"
21.04.2020 21:00,21.04.2020 22:00,"1,186"
21.04.2020 22:00,21.04.2020 23:00,"0,975"
21.04.2020 23:00,22.04.2020 00:00,"0,834"
22.04.2020 00:00,22.04.2020 01:00,"0,556"
22.04.2020 01:00,22.04.2020 02:00,"0,555"
22.04.2020 02:00,22.04.2020 03:00,"0,616"
22.04.2020 03:00,22.04.2020 04:00,"1,022"
22.04.2020 04:00,22.04.2020 05:00,"0,574"
22.04.2020 05:00,22.04.2020 06:00,"0,605"
22.04.2020 06:00,22.04.2020 07:00,"0,633"
22.04.2020 07:00,22.04.2020 08:00,"0,609"
22.04.2020 08:00,22.04.2020 09:00,"1,256"
22.04.2020 09:00,22.04.2020 10:00,"1,101"
22.04.2020 10:00,22.04.2020 11:00,"1,146"
22.04.2020 11:00,22.04.2020 12:00,"1,427"
22.04.2020 12:00,22.04.2020 13:00,"1,479"
22.04.2020 13:00,22.04.2020 14:00,"2,926"
22.04.2020 14:00,22.04.2020 15:00,"2,572"
22.04.2020 15:00,22.04.2020 16:00,"2,622"
22.04.2020 16:00,22.04.2020 17:00,"1,23"
22.04.2020 17:00,22.04.2020 18:00,"2,342"
22.04.2020 18:00,22.04.2020 19:00,"1,672"
22.04.2020 19:00,22.04.2020 20:00,"1,214"
22.04.2020 20:00,22.04.2020 21:00,"1,171"
22.04.2020 21:00,22.04.2020 22:00,"1,371"
22.04.2020 22:00,22.04.2020 23:00,"0,81"
22.04.2020 23:00,23.04.2020 00:00,"0,728"
23.04.2020 00:00,23.04.2020 01:00,"1,165"
23.04.2020 01:00,23.04.2020 02:00,"0,591"
23.04.2020 02:00,23.04.2020 03:00,"0,641"
23.04.2020 03:00,23.04.2020 04:00,"0,582"
23.04.2020 04:00,23.04.2020 05:00,"0,569"
23.04.2020 05:00,23.04.2020 06:00,"1,182"
23.04.2020 06:00,23.04.2020 07:00,"0,629"
23.04.2020 07:00,23.04.2020 08:00,"0,624"
23.04.2020 08:00,23.04.2020 09:00,"0,963"
23.04.2020 09:00,23.04.2020 10:00,"2,09"
23.04.2020 10:00,23.04.2020 11:00,"1,273"
23.04.2020 11:00,23.04.2020 12:00,"1,123"
23.04.2020 12:00,23.04.2020 13:00,"1,58"
23.04.2020 13:00,23.04.2020 14:00,"1,246"
23.04.2020 14:00,23.04.2020 15:00,"1,227"
23.04.2020 15:00,23.04.2020 16:00,"0,938"
23.04.2020 16:00,23.04.2020 17:00,"1,43"
23.04.2020 17:00,23.04.2020 18:00,"0,984"
23.04.2020 18:00,23.04.2020 19:00,"1,989"
23.04.2020 19:00,23.04.2020 20:00,"1,048"
23.04.2020 20:00,23.04.2020 21:00,"1,623"
23.04.2020 21:00,23.04.2020 22:00,"2,541"
23.04.2020 22:00,23.04.2020 23:00,"1,453"
23.04.2020 23:00,24.04.2020 00:00,"1,826"
24.04.2020 00:00,24.04.2020 01:00,"2,515"
24.04.2020 01:00,24.04.2020 02:00,"1,146"
24.04.2020 02:00,24.04.2020 03:00,"0,626"
24.04.2020 03:00,24.04.2020 04:00,"0,578"
24.04.2020 04:00,24.04.2020 05:00,"0,978"
24.04.2020 05:00,24.04.2020 06:00,"0,742"
24.04.2020 06:00,24.04.2020 07:00,"0,67"
24.04.2020 07:00,24.04.2020 08:00,"0,626"
24.04.2020 08:00,24.04.2020 09:00,"1,096"
24.04.2020 09:00,24.04.2020 10:00,"1,225"
24.04.2020 10:00,24.04.2020 11:00,"0,753"
24.04.2020 11:00,24.04.2020 12:00,"1,257"
24.04.2020 12:00,24.04.2020 13:00,"0,739"
24.04.2020 13:00,24.04.2020 14:00,"0,991"
24.04.2020 14:00,24.04.2020 15:00,"1,247"
24.04.2020 15:00,24.04.2020 16:00,"0,759"
24.04.2020 16:00,24.04.2020 17:00,"1,113"
24.04.2020 17:00,24.04.2020 18:00,"3,449"
24.04.2020 18:00,24.04.2020 19:00,"1,309"
24.04.2020 19:00,24.04.2020 20:00,"1,786"
24.04.2020 20:00,24.04.2020 21:00,"1,222"
24.04.2020 21:00,24.04.2020 22:00,"1,442"
24.04.2020 22:00,24.04.2020 23:00,"2,403"
24.04.2020 23:00,25.04.2020 00:00,"1,478"
25.04.2020 00:00,25.04.2020 01:00,"0,574"
25.04.2020 01:00,25.04.2020 02:00,"0,974"
25.04.2020 02:00,25.04.2020 03:00,"0,633"
25.04.2020 03:00,25.04.2020 04:00,"0,562"
25.04.2020 04:00,25.04.2020 05:00,"0,966"
25.04.2020 05:00,25.04.2020 06:00,"0,577"
25.04.2020 06:00,25.04.2020 07:00,"0,693"
25.04.2020 07:00,25.04.2020 08:00,"0,653"
25.04.2020 08:00,25.04.2020 09:00,"0,614"
25.04.2020 09:00,25.04.2020 10:00,"1,172"
25.04.2020 10:00,25.04.2020 11:00,"0,693"
25.04.2020 11:00,25.04.2020 12:00,"1,445"
25.04.2020 12:00,25.04.2020 13:00,"0,715"
25.04.2020 13:00,25.04.2020 14:00,"2,443"
25.04.2020 14:00,25.04.2020 15:00,"2,781"
25.04.2020 15:00,25.04.2020 16:00,"0,995"
25.04.2020 16:00,25.04.2020 17:00,"0,946"
25.04.2020 17:00,25.04.2020 18:00,"1,256"
25.04.2020 18:00,25.04.2020 19:00,"1,889"
25.04.2020 19:00,25.04.2020 20:00,"1,288"
25.04.2020 20:00,25.04.2020 21:00,"0,768"
25.04.2020 21:00,25.04.2020 22:00,"0,791"
25.04.2020 22:00,25.04.2020 23:00,"1,354"
25.04.2020 23:00,26.04.2020 00:00,"0,881"
26.04.2020 00:00,26.04.2020 01:00,"1,047"
26.04.2020 01:00,26.04.2020 02:00,"0,721"
26.04.2020 02:00,26.04.2020 03:00,"0,661"
26.04.2020 03:00,26.04.2020 04:00,"0,675"
26.04.2020 04:00,26.04.2020 05:00,"1,118"
26.04.2020 05:00,26.04.2020 06:00,"0,709"
26.04.2020 06:00,26.04.2020 07:00,"0,685"
26.04.2020 07:00,26.04.2020 08:00,"0,761"
26.04.2020 08:00,26.04.2020 09:00,"0,694"
26.04.2020 09:00,26.04.2020 10:00,"1,106"
26.04.2020 10:00,26.04.2020 11:00,"0,876"
26.04.2020 11:00,26.04.2020 12:00,"0,95"
26.04.2020 12:00,26.04.2020 13:00,"1,256"
26.04.2020 13:00,26.04.2020 14:00,"1,372"
26.04.2020 14:00,26.04.2020 15:00,"0,884"
26.04.2020 15:00,26.04.2020 16:00,"0,86"
26.04.2020 16:00,26.04.2020 17:00,"1,32"
26.04.2020 17:00,26.04.2020 18:00,"1,103"
26.04.2020 18:00,26.04.2020 19:00,"0,896"
26.04.2020 19:00,26.04.2020 20:00,"1,43"
26.04.2020 20:00,26.04.2020 21:00,"1,448"
26.04.2020 21:00,26.04.2020 22:00,"0,894"
26.04.2020 22:00,26.04.2020 23:00,"2,719"
26.04.2020 23:00,27.04.2020 00:00,"2,639"
27.04.2020 00:00,27.04.2020 01:00,"2,318"
27.04.2020 01:00,27.04.2020 02:00,"0,664"
27.04.2020 02:00,27.04.2020 03:00,"0,682"
27.04.2020 03:00,27.04.2020 04:00,"0,672"
27.04.2020 04:00,27.04.2020 05:00,"1,214"
27.04.2020 05:00,27.04.2020 06:00,"0,668"
27.04.2020 06:00,27.04.2020 07:00,"0,671"
27.04.2020 07:00,27.04.2020 08:00,"0,859"
27.04.2020 08:00,27.04.2020 09:00,"1,28"
27.04.2020 09:00,27.04.2020 10:00,"1,458"
27.04.2020 10:00,27.04.2020 11:00,"0,996"
27.04.2020 11:00,27.04.2020 12:00,"0,979"
27.04.2020 12:00,27.04.2020 13:00,"1,556"
27.04.2020 13:00,27.04.2020 14:00,1
27.04.2020 14:00,27.04.2020 15:00,"0,953"
27.04.2020 15:00,27.04.2020 16:00,"2,807"
27.04.2020 16:00,27.04.2020 17:00,"1,921"
27.04.2020 17:00,27.04.2020 18:00,"1,59"
27.04.2020 18:00,27.04.2020 19:00,"1,515"
27.04.2020 19:00,27.04.2020 20:00,"1,429"
27.04.2020 20:00,27.04.2020 21:00,"1,141"
27.04.2020 21:00,27.04.2020 22:00,"1,018"
27.04.2020 22:00,27.04.2020 23:00,"2,137"
27.04.2020 23:00,28.04.2020 00:00,"1,321"
28.04.2020 00:00,28.04.2020 01:00,"0,778"
28.04.2020 01:00,28.04.2020 02:00,"0,9"
28.04.2020 02:00,28.04.2020 03:00,"1,407"
28.04.2020 03:00,28.04.2020 04:00,"0,922"
28.04.2020 04:00,28.04.2020 05:00,"0,913"
28.04.2020 05:00,28.04.2020 06:00,"0,926"
28.04.2020 06:00,28.04.2020 07:00,"0,993"
28.04.2020 07:00,28.04.2020 08:00,"1,526"
28.04.2020 08:00,28.04.2020 09:00,"1,11"
28.04.2020 09:00,28.04.2020 10:00,"1,55"
28.04.2020 10:00,28.04.2020 11:00,"2,03"
28.04.2020 11:00,28.04.2020 12:00,"1,191"
28.04.2020 12:00,28.04.2020 13:00,"1,7"
28.04.2020 13:00,28.04.2020 14:00,"1,881"
28.04.2020 14:00,28.04.2020 15:00,"1,501"
28.04.2020 15:00,28.04.2020 16:00,"1,547"
28.04.2020 16:00,28.04.2020 17:00,"1,983"
28.04.2020 17:00,28.04.2020 18:00,"2,904"
28.04.2020 18:00,28.04.2020 19:00,"1,918"
28.04.2020 19:00,28.04.2020 20:00,"1,835"
28.04.2020 20:00,28.04.2020 21:00,"1,246"
28.04.2020 21:00,28.04.2020 22:00,"1,822"
28.04.2020 22:00,28.04.2020 23:00,"1,258"
28.04.2020 23:00,29.04.2020 00:00,"2,07"
29.04.2020 00:00,29.04.2020 01:00,"1,15"
29.04.2020 01:00,29.04.2020 02:00,"1,214"
29.04.2020 02:00,29.04.2020 03:00,"1,62"
29.04.2020 03:00,29.04.2020 04:00,"1,186"
29.04.2020 04:00,29.04.2020 05:00,"1,266"
29.04.2020 05:00,29.04.2020 06:00,"1,288"
29.04.2020 06:00,29.04.2020 07:00,"1,729"
29.04.2020 07:00,29.04.2020 08:00,"1,358"
29.04.2020 08:00,29.04.2020 09:00,"1,439"
29.04.2020 09:00,29.04.2020 10:00,"2,065"
29.04.2020 10:00,29.04.2020 11:00,"2,28"
29.04.2020 11:00,29.04.2020 12:00,"2,532"
29.04.2020 12:00,29.04.2020 13:00,"2,848"
29.04.2020 13:00,29.04.2020 14:00,"1,962"
29.04.2020 14:00,29.04.2020 15:00,"2,484"
29.04.2020 15:00,29.04.2020 16:00,"1,487"
29.04.2020 16:00,29.04.2020 17:00,"1,706"
29.04.2020 17:00,29.04.2020 18:00,"2,628"
29.04.2020 18:00,29.04.2020 19:00,"1,444"
29.04.2020 19:00,29.04.2020 20:00,"1,246"
29.04.2020 20:00,29.04.2020 21:00,"1,734"
29.04.2020 21:00,29.04.2020 22:00,"1,159"
29.04.2020 22:00,29.04.2020 23:00,"1,2"
29.04.2020 23:00,30.04.2020 00:00,"2,287"
30.04.2020 00:00,30.04.2020 01:00,"2,985"
30.04.2020 01:00,30.04.2020 02:00,"2,533"
30.04.2020 02:00,30.04.2020 03:00,"1,238"
30.04.2020 03:00,30.04.2020 04:00,"1,204"
30.04.2020 04:00,30.04.2020 05:00,"1,302"
30.04.2020 05:00,30.04.2020 06:00,"1,793"
30.04.2020 06:00,30.04.2020 07:00,"1,224"
30.04.2020 07:00,30.04.2020 08:00,"1,33"
30.04.2020 08:00,30.04.2020 09:00,"2,223"
30.04.2020 09:00,30.04.2020 10:00,"1,505"
30.04.2020 10:00,30.04.2020 11:00,"2,046"
30.04.2020 11:00,30.04.2020 12:00,"1,587"
30.04.2020 12:00,30.04.2020 13:00,"1,673"
30.04.2020 13:00,30.04.2020 14:00,"1,407"
30.04.2020 14:00,30.04.2020 15:00,"1,615"
30.04.2020 15:00,30.04.2020 16:00,"1,65"
30.04.2020 16:00,30.04.2020 17:00,"1,862"
30.04.2020 17:00,30.04.2020 18:00,"1,736"
30.04.2020 18:00,30.04.2020 19:00,"4,056"
30.04.2020 19:00,30.04.2020 20:00,"1,238"
30.04.2020 20:00,30.04.2020 21:00,"1,297"
30.04.2020 21:00,30.04.2020 22:00,"1,85"
30.04.2020 22:00,30.04.2020 23:00,"1,319"
30.04.2020 23:00,01.05.2020 00:00,"1,329"
